Id Commande,Date Commande,Id Client,Id Magasin,Statut Commande,Total HT Commande,Id Produit,Quantite,Prix Unitaire,Taux Remise,Sous-Total Produit,Id Facture,Date Comptable,Montant Facture TTC,Statut Paiement Facture
CMD002450,2025-11-06,C00205,S001,Livrée,2820.3,P00013,11,114.16,10.0,1130.18,F002450,2025-11-07,3384.36,Payée
CMD002456,2024-04-02,C00416,S005,Livrée,1220.76,P00035,10,61.02,10.0,549.18,F002456,2024-04-03,1464.91,Payée
CMD002456,2024-04-02,C00416,S005,Livrée,1220.76,P00122,5,23.18,0.0,115.9,F002456,2024-04-03,1464.91,Payée
CMD002456,2024-04-02,C00416,S005,Livrée,1220.76,P00139,4,78.52,0.0,314.08,F002456,2024-04-03,1464.91,Payée
CMD002456,2024-04-02,C00416,S005,Livrée,1220.76,P00003,4,60.4,0.0,241.6,F002456,2024-04-03,1464.91,Payée
CMD002494,2025-07-10,C01066,S004,Annulée,2282.71,P00007,6,81.79,10.0,441.67,,,,
CMD002494,2025-07-10,C01066,S004,Annulée,2282.71,P00086,4,63.93,0.0,255.72,,,,
CMD002494,2025-07-10,C01066,S004,Annulée,2282.71,P00093,10,145.77,10.0,1311.93,,,,
CMD002494,2025-07-10,C01066,S004,Annulée,2282.71,P00129,2,77.2,0.0,154.4,,,,
CMD002494,2025-07-10,C01066,S004,Annulée,2282.71,P00054,1,118.99,0.0,118.99,,,,
CMD002495,2024-01-17,C00530,S003,Livrée,775.58,P00095,1,68.83,0.0,68.83,F002495,2024-01-18,930.7,Payée
CMD002495,2024-01-17,C00530,S003,Livrée,775.58,P00145,6,130.88,10.0,706.75,F002495,2024-01-18,930.7,Payée
CMD002559,2024-02-27,C01133,S003,Livrée,2450.37,P00143,11,111.71,10.0,1105.93,F002559,2024-02-28,2940.45,Payée
CMD002559,2024-02-27,C01133,S003,Livrée,2450.37,P00150,8,122.36,10.0,880.99,F002559,2024-02-28,2940.45,Payée
CMD002559,2024-02-27,C01133,S003,Livrée,2450.37,P00102,5,92.69,0.0,463.45,F002559,2024-02-28,2940.45,Payée
CMD002628,2025-11-25,C01079,S004,Livrée,64.77,P00062,1,64.77,0.0,64.77,F002628,2025-11-26,77.72,Payée
CMD002681,2024-09-29,C00108,S001,En cours,906.62,P00139,6,78.52,10.0,424.01,,,,
CMD002681,2024-09-29,C00108,S001,En cours,906.62,P00092,6,39.21,10.0,211.73,,,,
CMD002681,2024-09-29,C00108,S001,En cours,906.62,P00087,2,135.44,0.0,270.88,,,,
CMD002711,2025-12-09,C00664,S003,Annulée,2612.61,P00113,7,63.05,10.0,397.21,,,,
CMD002711,2025-12-09,C00664,S003,Annulée,2612.61,P00016,11,97.75,10.0,967.73,,,,
CMD002711,2025-12-09,C00664,S003,Annulée,2612.61,P00146,10,138.63,10.0,1247.67,,,,
CMD002807,2024-05-17,C00854,S003,Annulée,1267.07,P00025,3,104.62,0.0,313.86,,,,
CMD002807,2024-05-17,C00854,S003,Annulée,1267.07,P00043,8,132.39,10.0,953.21,,,,
CMD002888,2024-11-15,C00024,S005,Livrée,956.86,P00104,4,88.19,0.0,352.76,F002888,2024-11-16,1148.23,Payée
CMD002888,2024-11-15,C00024,S005,Livrée,956.86,P00035,11,61.02,10.0,604.1,F002888,2024-11-16,1148.23,Payée
CMD002936,2024-10-01,C00900,S001,Annulée,364.64,P00074,2,114.14,0.0,228.28,,,,
CMD002936,2024-10-01,C00900,S001,Annulée,364.64,P00056,4,34.09,0.0,136.36,,,,
CMD002974,2025-11-23,C00979,S002,En cours,2333.53,P00009,7,103.4,10.0,651.42,,,,
CMD002974,2025-11-23,C00979,S002,En cours,2333.53,P00113,3,63.05,0.0,189.15,,,,
CMD002974,2025-11-23,C00979,S002,En cours,2333.53,P00051,9,124.18,10.0,1005.86,,,,
CMD002974,2025-11-23,C00979,S002,En cours,2333.53,P00029,1,59.45,0.0,59.45,,,,
CMD002974,2025-11-23,C00979,S002,En cours,2333.53,P00108,5,85.53,0.0,427.65,,,,
CMD002986,2024-09-25,C00167,S001,Annulée,2274.98,P00080,3,96.09,0.0,288.27,,,,
CMD002986,2024-09-25,C00167,S001,Annulée,2274.98,P00087,8,135.44,10.0,975.17,,,,
CMD002986,2024-09-25,C00167,S001,Annulée,2274.98,P00077,8,63.08,10.0,454.18,,,,
CMD002986,2024-09-25,C00167,S001,Annulée,2274.98,P00032,4,71.43,0.0,285.72,,,,
CMD002986,2024-09-25,C00167,S001,Annulée,2274.98,P00109,5,54.33,0.0,271.65,,,,
CMD003030,2025-11-11,C00032,S002,Livrée,1401.57,P00135,7,12.58,10.0,79.25,F003030,2025-11-12,1681.88,Payée
CMD003030,2025-11-11,C00032,S002,Livrée,1401.57,P00143,6,111.71,10.0,603.23,F003030,2025-11-12,1681.88,Payée
CMD003030,2025-11-11,C00032,S002,Livrée,1401.57,P00074,7,114.14,10.0,719.08,F003030,2025-11-12,1681.88,Payée
CMD003037,2024-12-12,C01091,S005,Annulée,988.01,P00094,1,140.11,0.0,140.11,,,,
CMD003037,2024-12-12,C01091,S005,Annulée,988.01,P00023,7,106.59,10.0,671.52,,,,
CMD003037,2024-12-12,C01091,S005,Annulée,988.01,P00104,2,88.19,0.0,176.38,,,,
CMD003087,2024-11-26,C00817,S002,En cours,116.42,P00149,12,10.78,10.0,116.42,,,,
CMD003091,2025-07-30,C00281,S005,En cours,708.76,P00113,4,63.05,0.0,252.2,,,,
CMD003091,2025-07-30,C00281,S005,En cours,708.76,P00074,4,114.14,0.0,456.56,,,,
CMD003092,2025-05-21,C01123,S002,Livrée,1180.1,P00117,5,99.71,0.0,498.55,F003092,2025-05-22,1416.12,Payée
CMD003092,2025-05-21,C01123,S002,Livrée,1180.1,P00126,5,136.31,0.0,681.55,F003092,2025-05-22,1416.12,Payée
CMD003118,2024-02-01,C01018,S005,Livrée,59.62,P00055,12,5.52,10.0,59.62,F003118,2024-02-02,71.54,En attente
CMD003143,2024-07-25,C00682,S004,En cours,1066.73,P00050,10,64.93,10.0,584.37,,,,
CMD003143,2024-07-25,C00682,S004,En cours,1066.73,P00017,11,30.03,10.0,297.3,,,,
CMD003143,2024-07-25,C00682,S004,En cours,1066.73,P00034,7,11.9,10.0,74.97,,,,
CMD003143,2024-07-25,C00682,S004,En cours,1066.73,P00008,1,110.09,0.0,110.09,,,,
CMD003283,2025-07-26,C00727,S003,En cours,847.73,P00012,4,39.87,0.0,159.48,,,,
CMD003283,2025-07-26,C00727,S003,En cours,847.73,P00019,12,57.42,10.0,620.14,,,,
CMD003283,2025-07-26,C00727,S003,En cours,847.73,P00069,8,9.46,10.0,68.11,,,,
CMD003302,2025-03-27,C00155,S003,Livrée,1214.17,P00083,2,58.57,0.0,117.14,F003302,2025-03-28,1457.01,Payée
CMD003302,2025-03-27,C00155,S003,Livrée,1214.17,P00017,5,30.03,0.0,150.15,F003302,2025-03-28,1457.01,Payée
CMD003302,2025-03-27,C00155,S003,Livrée,1214.17,P00117,6,99.71,10.0,538.43,F003302,2025-03-28,1457.01,Payée
CMD003302,2025-03-27,C00155,S003,Livrée,1214.17,P00116,3,107.65,0.0,322.95,F003302,2025-03-28,1457.01,Payée
CMD003302,2025-03-27,C00155,S003,Livrée,1214.17,P00101,10,9.5,10.0,85.5,F003302,2025-03-28,1457.01,Payée
CMD003396,2024-08-22,C00912,S005,Annulée,1660.77,P00029,4,59.45,0.0,237.8,,,,
CMD003396,2024-08-22,C00912,S005,Annulée,1660.77,P00041,11,113.92,10.0,1127.81,,,,
CMD003396,2024-08-22,C00912,S005,Annulée,1660.77,P00148,5,9.32,0.0,46.6,,,,
CMD003396,2024-08-22,C00912,S005,Annulée,1660.77,P00107,6,46.03,10.0,248.56,,,,
CMD003398,2024-12-28,C00722,S002,Annulée,666.22,P00030,8,92.53,10.0,666.22,,,,
CMD003463,2025-07-07,C00434,S004,Annulée,1320.65,P00104,1,88.19,0.0,88.19,,,,
CMD003463,2025-07-07,C00434,S004,Annulée,1320.65,P00086,12,63.93,10.0,690.44,,,,
CMD003463,2025-07-07,C00434,S004,Annulée,1320.65,P00027,3,110.0,0.0,330.0,,,,
CMD003463,2025-07-07,C00434,S004,Annulée,1320.65,P00025,1,104.62,0.0,104.62,,,,
CMD003463,2025-07-07,C00434,S004,Annulée,1320.65,P00006,1,107.4,0.0,107.4,,,,
CMD003470,2025-01-31,C00012,S001,Annulée,1460.29,P00056,8,34.09,10.0,245.45,,,,
CMD003470,2025-01-31,C00012,S001,Annulée,1460.29,P00027,11,110.0,10.0,1089.0,,,,
CMD003470,2025-01-31,C00012,S001,Annulée,1460.29,P00042,1,125.84,0.0,125.84,,,,
CMD003507,2026-01-02,C00275,S003,Annulée,2033.04,P00024,2,108.41,0.0,216.82,,,,
CMD003507,2026-01-02,C00275,S003,Annulée,2033.04,P00064,3,135.03,0.0,405.09,,,,
CMD003507,2026-01-02,C00275,S003,Annulée,2033.04,P00126,11,136.31,10.0,1349.47,,,,
CMD003507,2026-01-02,C00275,S003,Annulée,2033.04,P00120,2,30.83,0.0,61.66,,,,
CMD003571,2024-03-06,C00854,S001,Livrée,666.12,P00052,6,92.97,10.0,502.04,F003571,2024-03-07,799.34,Payée
CMD003571,2024-03-06,C00854,S001,Livrée,666.12,P00048,6,25.93,10.0,140.02,F003571,2024-03-07,799.34,Payée
CMD003571,2024-03-06,C00854,S001,Livrée,666.12,P00106,3,8.02,0.0,24.06,F003571,2024-03-07,799.34,Payée
CMD003623,2024-04-14,C00652,S003,En cours,2196.16,P00136,3,17.7,0.0,53.1,,,,
CMD003623,2024-04-14,C00652,S003,En cours,2196.16,P00010,10,99.15,10.0,892.35,,,,
CMD003623,2024-04-14,C00652,S003,En cours,2196.16,P00046,2,67.89,0.0,135.78,,,,
CMD003623,2024-04-14,C00652,S003,En cours,2196.16,P00057,12,82.94,10.0,895.75,,,,
CMD003623,2024-04-14,C00652,S003,En cours,2196.16,P00020,2,109.59,0.0,219.18,,,,
CMD003653,2024-04-01,C00750,S003,En cours,2482.09,P00061,6,85.31,10.0,460.67,,,,
CMD003653,2024-04-01,C00750,S003,En cours,2482.09,P00056,12,34.09,10.0,368.17,,,,
CMD003653,2024-04-01,C00750,S003,En cours,2482.09,P00057,4,82.94,0.0,331.76,,,,
CMD003653,2024-04-01,C00750,S003,En cours,2482.09,P00150,12,122.36,10.0,1321.49,,,,
CMD003690,2025-05-30,C00719,S005,Livrée,720.28,P00073,2,94.55,0.0,189.1,F003690,2025-05-31,864.34,Payée
CMD003690,2025-05-30,C00719,S005,Livrée,720.28,P00137,10,59.02,10.0,531.18,F003690,2025-05-31,864.34,Payée
CMD003715,2025-02-11,C01167,S001,Annulée,879.01,P00048,10,25.93,10.0,233.37,,,,
CMD003715,2025-02-11,C01167,S001,Annulée,879.01,P00134,11,7.87,10.0,77.91,,,,
CMD003715,2025-02-11,C01167,S001,Annulée,879.01,P00014,9,70.09,10.0,567.73,,,,
CMD003722,2025-09-26,C00400,S005,En cours,783.56,P00108,7,85.53,10.0,538.84,,,,
CMD003722,2025-09-26,C00400,S005,En cours,783.56,P00150,2,122.36,0.0,244.72,,,,
CMD003754,2025-06-05,C00251,S003,En cours,1225.9,P00004,12,43.96,10.0,474.77,,,,
CMD003754,2025-06-05,C00251,S003,En cours,1225.9,P00117,1,99.71,0.0,99.71,,,,
CMD003754,2025-06-05,C00251,S003,En cours,1225.9,P00009,7,103.4,10.0,651.42,,,,
CMD003780,2024-02-22,C00829,S004,Annulée,814.95,P00114,10,9.84,10.0,88.56,,,,
CMD003780,2024-02-22,C00829,S004,Annulée,814.95,P00089,7,47.82,10.0,301.27,,,,
CMD003780,2024-02-22,C00829,S004,Annulée,814.95,P00060,4,106.28,0.0,425.12,,,,
CMD003842,2024-08-15,C01036,S005,Annulée,1574.73,P00073,6,94.55,10.0,510.57,,,,
CMD003842,2024-08-15,C01036,S005,Annulée,1574.73,P00079,12,67.76,10.0,731.81,,,,
CMD003842,2024-08-15,C01036,S005,Annulée,1574.73,P00028,7,40.29,10.0,253.83,,,,
CMD003842,2024-08-15,C01036,S005,Annulée,1574.73,P00139,1,78.52,0.0,78.52,,,,
CMD003848,2025-04-10,C00957,S004,Annulée,2048.77,P00116,4,107.65,0.0,430.6,,,,
CMD003848,2025-04-10,C00957,S004,Annulée,2048.77,P00045,4,58.67,0.0,234.68,,,,
CMD003848,2025-04-10,C00957,S004,Annulée,2048.77,P00080,11,96.09,10.0,951.29,,,,
CMD003848,2025-04-10,C00957,S004,Annulée,2048.77,P00140,7,14.56,10.0,91.73,,,,
CMD003848,2025-04-10,C00957,S004,Annulée,2048.77,P00113,6,63.05,10.0,340.47,,,,
CMD003851,2025-11-25,C00937,S003,Livrée,2319.32,P00033,10,124.83,10.0,1123.47,F003851,2025-11-26,2783.19,En attente
CMD003851,2025-11-25,C00937,S003,Livrée,2319.32,P00030,9,92.53,10.0,749.49,F003851,2025-11-26,2783.19,En attente
CMD003851,2025-11-25,C00937,S003,Livrée,2319.32,P00142,3,127.76,0.0,383.28,F003851,2025-11-26,2783.19,En attente
CMD003851,2025-11-25,C00937,S003,Livrée,2319.32,P00077,1,63.08,0.0,63.08,F003851,2025-11-26,2783.19,En attente
CMD003854,2024-01-01,C00319,S002,Livrée,1135.13,P00080,2,96.09,0.0,192.18,F003854,2024-01-02,1362.15,Payée
CMD003854,2024-01-01,C00319,S002,Livrée,1135.13,P00122,5,23.18,0.0,115.9,F003854,2024-01-02,1362.15,Payée
CMD003854,2024-01-01,C00319,S002,Livrée,1135.13,P00089,4,47.82,0.0,191.28,F003854,2024-01-02,1362.15,Payée
CMD003854,2024-01-01,C00319,S002,Livrée,1135.13,P00108,5,85.53,0.0,427.65,F003854,2024-01-02,1362.15,Payée
CMD003854,2024-01-01,C00319,S002,Livrée,1135.13,P00115,12,19.27,10.0,208.12,F003854,2024-01-02,1362.15,Payée
CMD003856,2024-04-21,C00566,S003,En cours,2317.04,P00096,2,25.37,0.0,50.74,,,,
CMD003856,2024-04-21,C00566,S003,En cours,2317.04,P00061,7,85.31,10.0,537.45,,,,
CMD003856,2024-04-21,C00566,S003,En cours,2317.04,P00002,1,149.1,0.0,149.1,,,,
CMD003856,2024-04-21,C00566,S003,En cours,2317.04,P00121,7,128.01,10.0,806.46,,,,
CMD003856,2024-04-21,C00566,S003,En cours,2317.04,P00006,8,107.4,10.0,773.28,,,,
CMD003876,2025-10-29,C00810,S001,Livrée,500.53,P00102,6,92.69,10.0,500.53,F003876,2025-10-30,600.63,Payée
CMD003894,2025-05-18,C00711,S005,Livrée,3433.92,P00089,4,47.82,0.0,191.28,F003894,2025-05-19,4120.7,Payée
CMD003894,2025-05-18,C00711,S005,Livrée,3433.92,P00005,12,124.98,10.0,1349.78,F003894,2025-05-19,4120.7,Payée
CMD003894,2025-05-18,C00711,S005,Livrée,3433.92,P00003,7,60.4,10.0,380.52,F003894,2025-05-19,4120.7,Payée
CMD003894,2025-05-18,C00711,S005,Livrée,3433.92,P00134,7,7.87,10.0,49.58,F003894,2025-05-19,4120.7,Payée
CMD003894,2025-05-18,C00711,S005,Livrée,3433.92,P00087,12,135.44,10.0,1462.75,F003894,2025-05-19,4120.7,Payée
CMD003917,2024-01-15,C00041,S001,Annulée,183.06,P00035,3,61.02,0.0,183.06,,,,
CMD003923,2025-12-23,C00615,S004,Livrée,744.08,P00083,1,58.57,0.0,58.57,F003923,2025-12-24,892.9,Payée
CMD003923,2025-12-23,C00615,S004,Livrée,744.08,P00133,8,73.37,10.0,528.26,F003923,2025-12-24,892.9,Payée
CMD003923,2025-12-23,C00615,S004,Livrée,744.08,P00140,12,14.56,10.0,157.25,F003923,2025-12-24,892.9,Payée
CMD004052,2024-09-17,C00178,S001,En cours,634.82,P00066,6,117.56,10.0,634.82,,,,
CMD004073,2025-09-27,C00896,S003,Annulée,1503.5,P00136,3,17.7,0.0,53.1,,,,
CMD004073,2025-09-27,C00896,S003,Annulée,1503.5,P00061,4,85.31,0.0,341.24,,,,
CMD004073,2025-09-27,C00896,S003,Annulée,1503.5,P00118,6,80.42,10.0,434.27,,,,
CMD004073,2025-09-27,C00896,S003,Annulée,1503.5,P00005,6,124.98,10.0,674.89,,,,
CMD004126,2025-01-13,C00687,S002,Livrée,637.42,P00137,12,59.02,10.0,637.42,F004126,2025-01-14,764.9,Payée
CMD004146,2025-01-06,C00999,S003,Livrée,3876.44,P00077,6,63.08,10.0,340.63,F004146,2025-01-07,4651.73,Payée
CMD004146,2025-01-06,C00999,S003,Livrée,3876.44,P00002,9,149.1,10.0,1207.71,F004146,2025-01-07,4651.73,Payée
CMD004146,2025-01-06,C00999,S003,Livrée,3876.44,P00033,5,124.83,0.0,624.15,F004146,2025-01-07,4651.73,Payée
CMD004146,2025-01-06,C00999,S003,Livrée,3876.44,P00070,8,142.11,10.0,1023.19,F004146,2025-01-07,4651.73,Payée
CMD004146,2025-01-06,C00999,S003,Livrée,3876.44,P00073,8,94.55,10.0,680.76,F004146,2025-01-07,4651.73,Payée
CMD004151,2025-01-29,C00144,S001,En cours,1294.39,P00045,2,58.67,0.0,117.34,,,,
CMD004151,2025-01-29,C00144,S001,En cours,1294.39,P00037,12,70.69,10.0,763.45,,,,
CMD004151,2025-01-29,C00144,S001,En cours,1294.39,P00009,4,103.4,0.0,413.6,,,,
CMD004207,2025-01-02,C00181,S002,En cours,1360.91,P00109,12,54.33,10.0,586.76,,,,
CMD004207,2025-01-02,C00181,S002,En cours,1360.91,P00020,4,109.59,0.0,438.36,,,,
CMD004207,2025-01-02,C00181,S002,En cours,1360.91,P00124,4,77.31,0.0,309.24,,,,
CMD004207,2025-01-02,C00181,S002,En cours,1360.91,P00036,3,8.85,0.0,26.55,,,,
CMD004211,2025-03-07,C00238,S004,En cours,3273.4,P00087,3,135.44,0.0,406.32,,,,
CMD004211,2025-03-07,C00238,S004,En cours,3273.4,P00131,11,25.59,10.0,253.34,,,,
CMD004211,2025-03-07,C00238,S004,En cours,3273.4,P00003,6,60.4,10.0,326.16,,,,
CMD004211,2025-03-07,C00238,S004,En cours,3273.4,P00042,12,125.84,10.0,1359.07,,,,
CMD004211,2025-03-07,C00238,S004,En cours,3273.4,P00047,9,114.63,10.0,928.5,,,,
CMD004245,2025-02-25,C00243,S005,Livrée,307.39,P00135,4,12.58,0.0,50.32,F004245,2025-02-26,368.87,Payée
CMD004245,2025-02-25,C00243,S005,Livrée,307.39,P00139,1,78.52,0.0,78.52,F004245,2025-02-26,368.87,Payée
CMD004245,2025-02-25,C00243,S005,Livrée,307.39,P00038,1,56.86,0.0,56.86,F004245,2025-02-26,368.87,Payée
CMD004245,2025-02-25,C00243,S005,Livrée,307.39,P00035,1,61.02,0.0,61.02,F004245,2025-02-26,368.87,Payée
CMD004245,2025-02-25,C00243,S005,Livrée,307.39,P00039,1,60.67,0.0,60.67,F004245,2025-02-26,368.87,Payée
CMD004316,2024-02-05,C00149,S002,En cours,53.9,P00149,5,10.78,0.0,53.9,,,,
CMD004417,2025-04-24,C00133,S004,En cours,3495.7,P00080,11,96.09,10.0,951.29,,,,
CMD004417,2025-04-24,C00133,S004,En cours,3495.7,P00040,3,107.5,0.0,322.5,,,,
CMD004417,2025-04-24,C00133,S004,En cours,3495.7,P00103,6,78.07,10.0,421.58,,,,
CMD004417,2025-04-24,C00133,S004,En cours,3495.7,P00013,10,114.16,10.0,1027.44,,,,
CMD004417,2025-04-24,C00133,S004,En cours,3495.7,P00103,11,78.07,10.0,772.89,,,,
CMD004433,2024-05-08,C00740,S005,En cours,1174.44,P00139,2,78.52,0.0,157.04,,,,
CMD004433,2024-05-08,C00740,S005,En cours,1174.44,P00049,9,80.24,10.0,649.94,,,,
CMD004433,2024-05-08,C00740,S005,En cours,1174.44,P00064,2,135.03,0.0,270.06,,,,
CMD004433,2024-05-08,C00740,S005,En cours,1174.44,P00069,2,9.46,0.0,18.92,,,,
CMD004433,2024-05-08,C00740,S005,En cours,1174.44,P00082,4,19.62,0.0,78.48,,,,
CMD004438,2024-10-01,C00692,S002,Annulée,642.87,P00032,10,71.43,10.0,642.87,,,,
CMD004442,2024-04-02,C00691,S004,Livrée,1312.09,P00075,6,120.11,10.0,648.59,F004442,2024-04-03,1574.51,Payée
CMD004442,2024-04-02,C00691,S004,Livrée,1312.09,P00073,6,94.55,10.0,510.57,F004442,2024-04-03,1574.51,Payée
CMD004442,2024-04-02,C00691,S004,Livrée,1312.09,P00134,12,7.87,10.0,85.0,F004442,2024-04-03,1574.51,Payée
CMD004442,2024-04-02,C00691,S004,Livrée,1312.09,P00135,6,12.58,10.0,67.93,F004442,2024-04-03,1574.51,Payée
CMD004474,2025-08-05,C00492,S005,Annulée,1237.69,P00087,2,135.44,0.0,270.88,,,,
CMD004474,2025-08-05,C00492,S005,Annulée,1237.69,P00042,4,125.84,0.0,503.36,,,,
CMD004474,2025-08-05,C00492,S005,Annulée,1237.69,P00102,5,92.69,0.0,463.45,,,,
CMD004502,2024-03-07,C00417,S002,Annulée,1466.86,P00122,10,23.18,10.0,208.62,,,,
CMD004502,2024-03-07,C00417,S002,Annulée,1466.86,P00103,1,78.07,0.0,78.07,,,,
CMD004502,2024-03-07,C00417,S002,Annulée,1466.86,P00143,5,111.71,0.0,558.55,,,,
CMD004502,2024-03-07,C00417,S002,Annulée,1466.86,P00130,7,98.67,10.0,621.62,,,,
CMD004527,2025-08-19,C00612,S004,Livrée,2493.04,P00108,3,85.53,0.0,256.59,F004527,2025-08-20,2991.65,Payée
CMD004527,2025-08-19,C00612,S004,Livrée,2493.04,P00077,8,63.08,10.0,454.18,F004527,2025-08-20,2991.65,Payée
CMD004527,2025-08-19,C00612,S004,Livrée,2493.04,P00118,11,80.42,10.0,796.16,F004527,2025-08-20,2991.65,Payée
CMD004527,2025-08-19,C00612,S004,Livrée,2493.04,P00031,8,98.34,10.0,708.05,F004527,2025-08-20,2991.65,Payée
CMD004527,2025-08-19,C00612,S004,Livrée,2493.04,P00102,3,92.69,0.0,278.07,F004527,2025-08-20,2991.65,Payée
CMD004557,2025-12-19,C00389,S002,Livrée,1664.86,P00147,1,88.99,0.0,88.99,F004557,2025-12-20,1997.83,Payée
CMD004557,2025-12-19,C00389,S002,Livrée,1664.86,P00124,11,77.31,10.0,765.37,F004557,2025-12-20,1997.83,Payée
CMD004557,2025-12-19,C00389,S002,Livrée,1664.86,P00044,3,143.68,0.0,431.04,F004557,2025-12-20,1997.83,Payée
CMD004557,2025-12-19,C00389,S002,Livrée,1664.86,P00022,4,70.97,0.0,283.88,F004557,2025-12-20,1997.83,Payée
CMD004557,2025-12-19,C00389,S002,Livrée,1664.86,P00136,6,17.7,10.0,95.58,F004557,2025-12-20,1997.83,Payée
CMD004576,2025-09-20,C00587,S005,En cours,2451.06,P00015,6,133.92,10.0,723.17,,,,
CMD004576,2025-09-20,C00587,S005,En cours,2451.06,P00086,10,63.93,10.0,575.37,,,,
CMD004576,2025-09-20,C00587,S005,En cours,2451.06,P00010,10,99.15,10.0,892.35,,,,
CMD004576,2025-09-20,C00587,S005,En cours,2451.06,P00110,9,32.12,10.0,260.17,,,,
CMD004610,2025-09-26,C00194,S003,En cours,2026.37,P00097,8,27.11,10.0,195.19,,,,
CMD004610,2025-09-26,C00194,S003,En cours,2026.37,P00123,4,19.47,0.0,77.88,,,,
CMD004610,2025-09-26,C00194,S003,En cours,2026.37,P00113,12,63.05,10.0,680.94,,,,
CMD004610,2025-09-26,C00194,S003,En cours,2026.37,P00043,9,132.39,10.0,1072.36,,,,
CMD004625,2025-04-04,C00719,S003,Livrée,1286.75,P00053,11,103.77,10.0,1027.32,F004625,2025-04-05,1544.1,Payée
CMD004625,2025-04-04,C00719,S003,Livrée,1286.75,P00036,7,8.85,10.0,55.75,F004625,2025-04-05,1544.1,Payée
CMD004625,2025-04-04,C00719,S003,Livrée,1286.75,P00046,3,67.89,0.0,203.67,F004625,2025-04-05,1544.1,Payée
CMD004660,2024-08-14,C00892,S003,Annulée,427.65,P00108,5,85.53,0.0,427.65,,,,
CMD004698,2024-12-22,C00138,S001,En cours,1788.51,P00038,3,56.86,0.0,170.58,,,,
CMD004698,2024-12-22,C00138,S001,En cours,1788.51,P00101,4,9.5,0.0,38.0,,,,
CMD004698,2024-12-22,C00138,S001,En cours,1788.51,P00141,12,146.29,10.0,1579.93,,,,
CMD004708,2024-05-27,C01195,S005,Livrée,595.67,P00073,7,94.55,10.0,595.67,F004708,2024-05-28,714.8,Payée
CMD004727,2024-08-19,C00372,S005,Annulée,2832.86,P00150,3,122.36,0.0,367.08,,,,
CMD004727,2024-08-19,C00372,S005,Annulée,2832.86,P00033,12,124.83,10.0,1348.16,,,,
CMD004727,2024-08-19,C00372,S005,Annulée,2832.86,P00051,10,124.18,10.0,1117.62,,,,
CMD004728,2025-07-23,C00814,S005,Annulée,3038.11,P00006,9,107.4,10.0,869.94,,,,
CMD004728,2025-07-23,C00814,S005,Annulée,3038.11,P00145,7,130.88,10.0,824.54,,,,
CMD004728,2025-07-23,C00814,S005,Annulée,3038.11,P00111,11,135.72,10.0,1343.63,,,,
CMD004746,2025-10-25,C01112,S001,Livrée,727.03,P00078,3,59.04,0.0,177.12,F004746,2025-10-26,872.43,Payée
CMD004746,2025-10-25,C01112,S001,Livrée,727.03,P00046,9,67.89,10.0,549.91,F004746,2025-10-26,872.43,Payée
CMD004768,2025-06-10,C00627,S001,Annulée,374.52,P00036,5,8.85,0.0,44.25,,,,
CMD004768,2025-06-10,C00627,S001,Annulée,374.52,P00008,3,110.09,0.0,330.27,,,,
CMD004812,2024-04-09,C00480,S004,En cours,398.84,P00117,4,99.71,0.0,398.84,,,,
CMD004851,2025-09-03,C00706,S005,Livrée,70.97,P00022,1,70.97,0.0,70.97,F004851,2025-09-04,85.16,Payée
CMD004866,2024-10-31,C01126,S005,En cours,624.65,P00010,7,99.15,10.0,624.65,,,,
CMD004889,2025-09-06,C00915,S003,Livrée,1968.4,P00085,3,62.35,0.0,187.05,F004889,2025-09-07,2362.08,Payée
CMD004889,2025-09-06,C00915,S003,Livrée,1968.4,P00144,7,116.53,10.0,734.14,F004889,2025-09-07,2362.08,Payée
CMD004889,2025-09-06,C00915,S003,Livrée,1968.4,P00104,12,88.19,10.0,952.45,F004889,2025-09-07,2362.08,Payée
CMD004889,2025-09-06,C00915,S003,Livrée,1968.4,P00048,1,25.93,0.0,25.93,F004889,2025-09-07,2362.08,Payée
CMD004889,2025-09-06,C00915,S003,Livrée,1968.4,P00095,1,68.83,0.0,68.83,F004889,2025-09-07,2362.08,Payée
CMD004914,2025-10-25,C00781,S001,En cours,703.8,P00016,8,97.75,10.0,703.8,,,,
CMD004943,2024-06-03,C01095,S002,En cours,102.27,P00056,3,34.09,0.0,102.27,,,,
CMD004961,2024-03-04,C01179,S002,En cours,1466.56,P00042,8,125.84,10.0,906.05,,,,
CMD004961,2024-03-04,C01179,S002,En cours,1466.56,P00147,5,88.99,0.0,444.95,,,,
CMD004961,2024-03-04,C01179,S002,En cours,1466.56,P00067,10,12.84,10.0,115.56,,,,
CMD004966,2025-09-12,C00243,S002,Annulée,73.92,P00071,2,36.96,0.0,73.92,,,,
CMD001699,2025-09-26,C00445,S005,En cours,2566.48,P00031,8,98.34,10.0,708.05,,,,
CMD001699,2025-09-26,C00445,S005,En cours,2566.48,P00063,11,70.16,10.0,694.58,,,,
CMD001699,2025-09-26,C00445,S005,En cours,2566.48,P00066,11,117.56,10.0,1163.84,,,,
CMD001706,2026-01-06,C00706,S003,Livrée,1027.39,P00037,10,70.69,10.0,636.21,F001706,2026-01-07,1232.86,Payée
CMD001706,2026-01-06,C00706,S003,Livrée,1027.39,P00109,8,54.33,10.0,391.18,F001706,2026-01-07,1232.86,Payée
